SN:3K430000011034 BD:Jun 13 2018 VC:1b25605 MD5:6b0db77fe57db46f4053c6adab9edcba
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,         LTC0_v,      LTC0_v_sd,         LTC1_v,      LTC1_v_sd, Temp_Status_mA,Temp_Status_mA_sd,Analyzer_Status_mA,Analyzer_Status_mA_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  07/07/2022 11:42:10.165,     2.79019e+0,     0.00000e+0,     3.76600e+4,     0.00000e+0,     4.19633e+2,     0.00000e+0,     2.89938e+0,     0.00000e+0,     4.36055e+2,     0.00000e+0,     1.40321e+2,     0.00000e+0,     3.29689e+1,     0.00000e+0,     3.38390e+1,     0.00000e+0,     1.12785e+1,     0.00000e+0,     8.31062e+0,     0.00000e+0,     6.90437e-1,     0.00000e+0,    -7.62148e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:42:11.158,     2.76714e+0,     0.00000e+0,     3.90835e+4,     0.00000e+0,     4.13044e+2,     0.00000e+0,     2.87969e+0,     0.00000e+0,     4.29844e+2,     0.00000e+0,     1.40328e+2,     0.00000e+0,     3.29708e+1,     0.00000e+0,     3.38380e+1,     0.00000e+0,     1.12790e+1,     0.00000e+0,     8.31203e+0,     0.00000e+0,     6.90437e-1,     0.00000e+0,    -7.62148e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:42:12.154,     2.76959e+0,     0.00000e+0,     3.83928e+4,     0.00000e+0,     4.07736e+2,     0.00000e+0,     2.88017e+0,     0.00000e+0,     4.24015e+2,     0.00000e+0,     1.40374e+2,     0.00000e+0,     3.29720e+1,     0.00000e+0,     3.38397e+1,     0.00000e+0,     1.12834e+1,     0.00000e+0,     8.31400e+0,     0.00000e+0,     6.91730e-1,     0.00000e+0,    -7.61939e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:42:13.148,     2.77731e+0,     0.00000e+0,     3.77786e+4,     0.00000e+0,     4.06685e+2,     0.00000e+0,     2.88635e+0,     0.00000e+0,     4.22653e+2,     0.00000e+0,     1.40350e+2,     0.00000e+0,     3.29732e+1,     0.00000e+0,     3.38413e+1,     0.00000e+0,     1.12842e+1,     0.00000e+0,     8.31433e+0,     0.00000e+0,     6.91730e-1,     0.00000e+0,    -7.61939e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:42:14.149,     2.78544e+0,     0.00000e+0,     3.71890e+4,     0.00000e+0,     4.03640e+2,     0.00000e+0,     2.89303e+0,     0.00000e+0,     4.19231e+2,     0.00000e+0,     1.40351e+2,     0.00000e+0,     3.29739e+1,     0.00000e+0,     3.38387e+1,     0.00000e+0,     1.12867e+1,     0.00000e+0,     8.31479e+0,     0.00000e+0,     6.92886e-1,     0.00000e+0,    -7.61768e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:42:15.143,     2.79397e+0,     0.00000e+0,     3.66969e+4,     0.00000e+0,     4.02412e+2,     0.00000e+0,     2.90041e+0,     0.00000e+0,     4.17742e+2,     0.00000e+0,     1.40365e+2,     0.00000e+0,     3.29746e+1,     0.00000e+0,     3.38380e+1,     0.00000e+0,     1.12878e+1,     0.00000e+0,     8.31347e+0,     0.00000e+0,     6.92886e-1,     0.00000e+0,    -7.61768e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:42:16.139,     2.80054e+0,     0.00000e+0,     3.63006e+4,     0.00000e+0,     4.00189e+2,     0.00000e+0,     2.90603e+0,     0.00000e+0,     4.15263e+2,     0.00000e+0,     1.40390e+2,     0.00000e+0,     3.29756e+1,     0.00000e+0,     3.38382e+1,     0.00000e+0,     1.12887e+1,     0.00000e+0,     8.31463e+0,     0.00000e+0,     6.93907e-1,     0.00000e+0,    -7.61625e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:42:17.132,     2.80679e+0,     0.00000e+0,     3.60206e+4,     0.00000e+0,     3.99644e+2,     0.00000e+0,     2.91167e+0,     0.00000e+0,     4.14577e+2,     0.00000e+0,     1.40346e+2,     0.00000e+0,     3.29766e+1,     0.00000e+0,     3.38473e+1,     0.00000e+0,     1.12910e+1,     0.00000e+0,     8.31337e+0,     0.00000e+0,     6.93907e-1,     0.00000e+0,    -7.61625e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:42:18.127,     2.81133e+0,     0.00000e+0,     3.56691e+4,     0.00000e+0,     3.97808e+2,     0.00000e+0,     2.91531e+0,     0.00000e+0,     4.12522e+2,     0.00000e+0,     1.40355e+2,     0.00000e+0,     3.29788e+1,     0.00000e+0,     3.38463e+1,     0.00000e+0,     1.12919e+1,     0.00000e+0,     8.31332e+0,     0.00000e+0,     6.94827e-1,     0.00000e+0,    -7.61509e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:42:19.121,     2.81748e+0,     0.00000e+0,     3.54731e+4,     0.00000e+0,     3.97110e+2,     0.00000e+0,     2.92110e+0,     0.00000e+0,     4.11715e+2,     0.00000e+0,     1.40358e+2,     0.00000e+0,     3.29792e+1,     0.00000e+0,     3.38459e+1,     0.00000e+0,     1.12894e+1,     0.00000e+0,     8.31637e+0,     0.00000e+0,     6.94827e-1,     0.00000e+0,    -7.61509e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:42:20.117,     2.82140e+0,     0.00000e+0,     3.52989e+4,     0.00000e+0,     3.95921e+2,     0.00000e+0,     2.92463e+0,     0.00000e+0,     4.10408e+2,     0.00000e+0,     1.40343e+2,     0.00000e+0,     3.29799e+1,     0.00000e+0,     3.38444e+1,     0.00000e+0,     1.12913e+1,     0.00000e+0,     8.31566e+0,     0.00000e+0,     6.95647e-1,     0.00000e+0,    -7.61414e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:42:21.110,     2.82886e+0,     0.00000e+0,     3.51453e+4,     0.00000e+0,     3.95918e+2,     0.00000e+0,     2.93191e+0,     0.00000e+0,     4.10340e+2,     0.00000e+0,     1.40314e+2,     0.00000e+0,     3.29809e+1,     0.00000e+0,     3.38473e+1,     0.00000e+0,     1.12921e+1,     0.00000e+0,     8.31667e+0,     0.00000e+0,     6.95647e-1,     0.00000e+0,    -7.61414e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:42:22.105,     2.83523e+0,     0.00000e+0,     3.50235e+4,     0.00000e+0,     3.94981e+2,     0.00000e+0,     2.93814e+0,     0.00000e+0,     4.09316e+2,     0.00000e+0,     1.40313e+2,     0.00000e+0,     3.29812e+1,     0.00000e+0,     3.38452e+1,     0.00000e+0,     1.12919e+1,     0.00000e+0,     8.31629e+0,     0.00000e+0,     6.96377e-1,     0.00000e+0,    -7.61336e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:42:23.100,     2.84256e+0,     0.00000e+0,     3.49348e+4,     0.00000e+0,     3.95152e+2,     0.00000e+0,     2.94546e+0,     0.00000e+0,     4.09456e+2,     0.00000e+0,     1.40280e+2,     0.00000e+0,     3.29829e+1,     0.00000e+0,     3.38524e+1,     0.00000e+0,     1.12921e+1,     0.00000e+0,     8.31564e+0,     0.00000e+0,     6.96377e-1,     0.00000e+0,    -7.61336e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
