SN:3K430000011034 BD:Jun 13 2018 VC:1b25605 MD5:6b0db77fe57db46f4053c6adab9edcba
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,         LTC0_v,      LTC0_v_sd,         LTC1_v,      LTC1_v_sd, Temp_Status_mA,Temp_Status_mA_sd,Analyzer_Status_mA,Analyzer_Status_mA_sd,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  07/07/2022 11:12:29.909,     2.32358e+0,     0.00000e+0,     3.41646e+4,     0.00000e+0,     4.18625e+2,     0.00000e+0,     1.20288e+0,     0.00000e+0,     2.16717e+2,     0.00000e+0,     1.40345e+2,     0.00000e+0,     3.19549e+1,     0.00000e+0,     3.25217e+1,     0.00000e+0,     1.12807e+1,     0.00000e+0,     8.31492e+0,     0.00000e+0,     6.89677e-1,     0.00000e+0,    -7.62278e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:12:30.902,     2.28184e+0,     0.00000e+0,     3.64558e+4,     0.00000e+0,     4.09738e+2,     0.00000e+0,     2.36818e+0,     0.00000e+0,     4.25241e+2,     0.00000e+0,     1.40337e+2,     0.00000e+0,     3.19566e+1,     0.00000e+0,     3.25205e+1,     0.00000e+0,     1.12846e+1,     0.00000e+0,     8.31737e+0,     0.00000e+0,     6.90354e-1,     0.00000e+0,    -7.62156e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:12:31.896,     2.26911e+0,     0.00000e+0,     3.68119e+4,     0.00000e+0,     4.04868e+2,     0.00000e+0,     2.35583e+0,     0.00000e+0,     4.20341e+2,     0.00000e+0,     1.40315e+2,     0.00000e+0,     3.19568e+1,     0.00000e+0,     3.25187e+1,     0.00000e+0,     1.12855e+1,     0.00000e+0,     8.31491e+0,     0.00000e+0,     6.91582e-1,     0.00000e+0,    -7.61953e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:12:32.891,     2.25924e+0,     0.00000e+0,     3.70346e+4,     0.00000e+0,     4.03060e+2,     0.00000e+0,     2.34613e+0,     0.00000e+0,     4.18562e+2,     0.00000e+0,     1.40308e+2,     0.00000e+0,     3.19565e+1,     0.00000e+0,     3.25155e+1,     0.00000e+0,     1.12886e+1,     0.00000e+0,     8.31704e+0,     0.00000e+0,     6.91582e-1,     0.00000e+0,    -7.61953e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:12:33.886,     2.24887e+0,     0.00000e+0,     3.72380e+4,     0.00000e+0,     3.99584e+2,     0.00000e+0,     2.33585e+0,     0.00000e+0,     4.15039e+2,     0.00000e+0,     1.40308e+2,     0.00000e+0,     3.19581e+1,     0.00000e+0,     3.25143e+1,     0.00000e+0,     1.12878e+1,     0.00000e+0,     8.31700e+0,     0.00000e+0,     6.92681e-1,     0.00000e+0,    -7.61785e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:12:34.880,     2.24022e+0,     0.00000e+0,     3.73406e+4,     0.00000e+0,     3.98526e+2,     0.00000e+0,     2.32712e+0,     0.00000e+0,     4.13985e+2,     0.00000e+0,     1.40307e+2,     0.00000e+0,     3.19591e+1,     0.00000e+0,     3.25144e+1,     0.00000e+0,     1.12892e+1,     0.00000e+0,     8.31630e+0,     0.00000e+0,     6.92681e-1,     0.00000e+0,    -7.61785e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:12:35.875,     2.23234e+0,     0.00000e+0,     3.73955e+4,     0.00000e+0,     3.95750e+2,     0.00000e+0,     2.31907e+0,     0.00000e+0,     4.11124e+2,     0.00000e+0,     1.40307e+2,     0.00000e+0,     3.19593e+1,     0.00000e+0,     3.25127e+1,     0.00000e+0,     1.12897e+1,     0.00000e+0,     8.31712e+0,     0.00000e+0,     6.93636e-1,     0.00000e+0,    -7.61650e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:12:36.870,     2.22797e+0,     0.00000e+0,     3.74032e+4,     0.00000e+0,     3.95302e+2,     0.00000e+0,     2.31454e+0,     0.00000e+0,     4.10662e+2,     0.00000e+0,     1.40336e+2,     0.00000e+0,     3.19601e+1,     0.00000e+0,     3.25082e+1,     0.00000e+0,     1.12901e+1,     0.00000e+0,     8.31694e+0,     0.00000e+0,     6.93636e-1,     0.00000e+0,    -7.61650e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:12:37.864,     2.22393e+0,     0.00000e+0,     3.73502e+4,     0.00000e+0,     3.93515e+2,     0.00000e+0,     2.31021e+0,     0.00000e+0,     4.08783e+2,     0.00000e+0,     1.40348e+2,     0.00000e+0,     3.19607e+1,     0.00000e+0,     3.25096e+1,     0.00000e+0,     1.12909e+1,     0.00000e+0,     8.31862e+0,     0.00000e+0,     6.94486e-1,     0.00000e+0,    -7.61539e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
  07/07/2022 11:12:38.858,     2.22570e+0,     0.00000e+0,     3.72769e+4,     0.00000e+0,     3.92921e+2,     0.00000e+0,     2.31188e+0,     0.00000e+0,     4.08135e+2,     0.00000e+0,     1.40350e+2,     0.00000e+0,     3.19625e+1,     0.00000e+0,     3.25091e+1,     0.00000e+0,     1.12923e+1,     0.00000e+0,     8.31792e+0,     0.00000e+0,     6.94486e-1,     0.00000e+0,    -7.61539e+0,     0.00000e+0,     2.00000e+1,     0.00000e+0,     2.00000e+1,     0.00000e+0,              2,             -1,       Disabled
